[2026-04-10T22:23:40,740-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 0ms    /api/s/default/stat/device-basic
[2026-04-10T22:23:42,002-07:00] [     172.19.0.1 -> webapi-2  ] GET   200 5ms    /api/s/default/rest/dhcpoption
[2026-04-10T22:23:43,264-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 4ms    /api/s/default/rest/dpiapp
[2026-04-10T22:23:44,522-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 3ms    /api/s/default/rest/dpigroup
[2026-04-10T22:23:45,783-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 4ms    /api/s/default/rest/dynamicdns
[2026-04-10T22:23:47,612-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 572ms  /v2/api/fingerprint_devices/0
[2026-04-10T22:23:49,074-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 4ms    /api/s/default/rest/firewallgroup
[2026-04-10T22:23:51,074-07:00] [     172.19.0.1 -> webapi-2  ] GET   200 4ms    /api/s/default/rest/firewallrule
[2026-04-10T22:23:53,068-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 4ms    /api/stat/s/default/hotspotpackages
[2026-04-10T22:23:55,079-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 9ms    /v2/api/site/default/lan/enriched-configuration
[2026-04-10T22:23:57,069-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 2ms    /api/s/default/rest/networkconf
[2026-04-10T22:24:24,310-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 5ms    /api/s/default/rest/portconf
[2026-04-10T22:24:25,573-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 3ms    /api/s/default/rest/portforward
[2026-04-10T22:24:26,834-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 3ms    /api/s/default/rest/radiusprofile
[2026-04-10T22:24:28,104-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 4ms    /api/s/default/rest/routing
[2026-04-10T22:24:28,905-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 1ms    /manage/react/js/48273.88ab3f407e8fa1754a44.js
[2026-04-10T22:24:28,913-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 4ms    /manage/react/data/locales/en/devices.cebbdf120b4d1488a482532a7538f8db.json
[2026-04-10T22:24:29,373-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 2ms    /api/s/default/rest/scheduletask?action=upgrade
[2026-04-10T22:24:30,505-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 1ms    /manage/react/js/82935.9384fdec7d64121837bd.js
[2026-04-10T22:24:30,508-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 1ms    /manage/react/js/94306.1d67143d38fb20e2f0e9.js
[2026-04-10T22:24:30,511-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 1ms    /manage/react/data/locales/en/topology.fb05ca62860f2bf0fc000a296870f0c0.json
[2026-04-10T22:24:30,514-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 1ms    /manage/react/data/locales/en/clients.669644b68a776db317579bca36f14f68.json
[2026-04-10T22:24:30,967-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 3ms    /manage/react/js/46880.f99d6de890c2e356e314.js
[2026-04-10T22:24:30,970-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 1ms    /manage/react/js/83770.cc1d3462fafd1ec7e448.js
[2026-04-10T22:24:30,974-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 2ms    /manage/react/js/23223.3db3dd8b392ba61cb290.js
[2026-04-10T22:24:30,977-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 1ms    /manage/react/js/48446.9f44cf2d513e18936b43.js
[2026-04-10T22:24:30,982-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 3ms    /manage/react/js/topology.a6f51a0efc6d9e7fe9b5.js
[2026-04-10T22:24:31,015-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 5ms    /v2/api/site/default/mclag-groups
[2026-04-10T22:24:31,020-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 3ms    /v2/api/site/default/wan/enriched-configuration
[2026-04-10T22:24:31,026-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 19ms   /v2/api/site/default/topology
[2026-04-10T22:24:31,032-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 10ms   /v2/api/site/default/wan/networkgroups?uptime=true
[2026-04-10T22:24:31,032-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 2ms    /api/s/default/rest/wlanconf
[2026-04-10T22:24:31,040-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 5ms    /v2/api/site/default/topology
[2026-04-10T22:24:31,046-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 2ms    /manage/react/js/50724.e6eea3342ed054c29e14.js
[2026-04-10T22:24:31,050-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 9ms    /v2/api/site/default/stacking
[2026-04-10T22:24:31,057-07:00] [     172.19.0.1 -> webapi-8  ] GET   200 1ms    /manage/react/data/locales/en/unifiDevices.dc9ac6b3e87bec9f4b28e7cab232e946.json
[2026-04-10T22:24:31,368-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 333ms  /v2/api/fingerprint_devices/1
[2026-04-10T22:24:31,929-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 23ms   /api/s/default/stat/widget/subnet-suggest
[2026-04-10T22:24:33,205-07:00] [     172.19.0.1 -> webapi-7  ] GET   200 5ms    /v2/api/timezones
[2026-04-10T22:24:34,478-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 5ms    /v2/api/site/default/trafficrules
[2026-04-10T22:24:35,761-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 2ms    /api/s/default/rest/usergroup
[2026-04-10T22:24:38,565-07:00] [     172.19.0.1 -> webapi-8  ] GET   200 1ms    /manage/react/js/43615.29025cce4c1a0a2a80f8.js
[2026-04-10T22:24:38,565-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 1ms    /manage/react/js/94055.ea6ef1f12235455cb273.js
